segment,country,product,discount_band,units_sold,manufacturing_price,sale_price,gross_sales,discounts,sales,cogs,profit,date,month_number,month_name,year,net_income,total_assets,equity,liabilities,current_assets,current_liabilities,roa,roe,marge_nette,endettement,liquidite,rotation_actifs,Cluster
Channel Partners,Canada,Carretera,medium,2299.0,3.0,12.0,27588.0,1655.28,25932.72,6897.0,19035.72,,10, October ,2013,19035.72,259327.2,51865.44,207461.76,129663.6,77798.16,0.07340425531914893,0.3670212765957447,0.7340425531914894,4.0,1.6666666666666667,0.1,0
Midmarket,United States of America,Carretera,medium,2030.0,3.0,15.0,30450.0,1827.0,28623.0,20300.0,8323.0,,11, November ,2014,8323.0,286230.0,57246.0,228984.0,143115.0,85869.0,0.029078014184397163,0.1453900709219858,0.2907801418439716,4.0,1.6666666666666667,0.1,1
Government,United States of America,Carretera,medium,263.0,3.0,7.0,1841.0,110.46,1730.54,1315.0,415.54,,11, November ,2013,415.54,17305.4,3461.0800000000004,13844.320000000002,8652.7,5191.62,0.024012158054711245,0.12006079027355622,0.24012158054711247,4.0,1.6666666666666667,0.09999999999999999,1
Enterprise,Germany,Carretera,medium,887.0,3.0,125.0,110875.0,6652.5,104222.5,106440.0,11106.1,,12, December ,2013,11106.1,1042225.0,208445.0,833780.0,521112.5,312667.5,0.010656144306651636,0.05328072153325818,0.10656144306651635,4.0,1.6666666666666667,0.1,1
Government,Mexico,Montana,medium,980.0,5.0,350.0,343000.0,20580.0,322420.0,254800.0,67620.0,,4, April ,2014,67620.0,3224200.0,644840.0,2579360.0,1612100.0,967260.0,0.020972644376899698,0.10486322188449848,0.20972644376899696,4.0,1.6666666666666667,0.1,1
Government,Germany,Montana,medium,1460.0,5.0,350.0,511000.0,30660.0,480340.0,379600.0,100740.0,,5, May ,2014,100740.0,4803400.0,960680.0,3842720.0,2401700.0,1441020.0,0.020972644376899698,0.10486322188449848,0.20972644376899696,4.0,1.6666666666666667,0.1,1
Government,France,Montana,medium,1403.0,5.0,7.0,9821.0,589.26,9231.74,7015.0,2216.74,,10, October ,2013,2216.74,92317.4,18463.48,73853.92,46158.7,27695.219999999998,0.024012158054711245,0.12006079027355622,0.24012158054711244,4.0,1.6666666666666667,0.1,1
Channel Partners,United States of America,Montana,medium,2723.0,5.0,12.0,32676.0,1960.56,30715.44,8169.0,22546.44,,11, November ,2014,22546.44,307154.39999999997,61430.88,245723.52,153577.19999999998,92146.31999999999,0.07340425531914894,0.3670212765957447,0.7340425531914894,4.0,1.6666666666666665,0.1,0
Government,France,Paseo,medium,1496.0,10.0,350.0,523600.0,31416.0,492184.0,388960.0,103224.0,,6, June ,2014,103224.0,4921840.0,984368.0,3937472.0,2460920.0,1476552.0,0.020972644376899698,0.10486322188449848,0.20972644376899696,4.0,1.6666666666666667,0.1,1
Channel Partners,Canada,Paseo,medium,2299.0,10.0,12.0,27588.0,1655.28,25932.72,6897.0,19035.72,,10, October ,2013,19035.72,259327.2,51865.44,207461.76,129663.6,77798.16,0.07340425531914893,0.3670212765957447,0.7340425531914894,4.0,1.6666666666666667,0.1,0
Government,United States of America,Paseo,medium,727.0,10.0,350.0,254450.0,15267.0,239183.0,189020.0,50163.0,,10, October ,2013,50163.0,2391830.0,478366.0,1913464.0,1195915.0,717549.0,0.020972644376899698,0.10486322188449848,0.20972644376899696,4.0,1.6666666666666667,0.1,1
Enterprise,Canada,Velo,medium,952.0,120.0,125.0,119000.0,7140.0,111860.0,114240.0,11106.1,,2, February ,2014,11106.1,1118600.0,223720.0,894880.0,559300.0,335580.0,0.009928571428571429,0.04964285714285714,0.09928571428571428,4.0,1.6666666666666667,0.1,1
Enterprise,United States of America,Velo,medium,2755.0,120.0,125.0,344375.0,20662.5,323712.5,330600.0,11106.1,,2, February ,2014,11106.1,3237125.0,647425.0,2589700.0,1618562.5,971137.5,0.003430852994555354,0.01715426497277677,0.03430852994555354,4.0,1.6666666666666667,0.1,1
Midmarket,Germany,Velo,medium,1530.0,120.0,15.0,22950.0,1377.0,21573.0,15300.0,6273.0,,5, May ,2014,6273.0,215730.0,43146.0,172584.0,107865.0,64719.0,0.029078014184397163,0.1453900709219858,0.2907801418439716,4.0,1.6666666666666667,0.1,1
Government,France,Velo,medium,1496.0,120.0,350.0,523600.0,31416.0,492184.0,388960.0,103224.0,,6, June ,2014,103224.0,4921840.0,984368.0,3937472.0,2460920.0,1476552.0,0.020972644376899698,0.10486322188449848,0.20972644376899696,4.0,1.6666666666666667,0.1,1
Government,Mexico,Velo,medium,1498.0,120.0,7.0,10486.0,629.16,9856.84,7490.0,2366.84,,6, June ,2014,2366.84,98568.4,19713.68,78854.72,49284.2,29570.519999999997,0.024012158054711248,0.12006079027355623,0.24012158054711247,4.0,1.6666666666666667,0.1,1
Small Business,France,Velo,medium,1221.0,120.0,300.0,366300.0,21978.0,344322.0,305250.0,39072.0,,10, October ,2013,39072.0,3443220.0,688644.0,2754576.0,1721610.0,1032966.0,0.011347517730496455,0.05673758865248227,0.11347517730496454,4.0,1.6666666666666667,0.1,1
Government,France,Velo,medium,2076.0,120.0,350.0,726600.0,43596.0,683004.0,539760.0,143244.0,,10, October ,2013,143244.0,6830040.0,1366008.0,5464032.0,3415020.0,2049012.0,0.020972644376899698,0.10486322188449848,0.20972644376899696,4.0,1.6666666666666667,0.1,1
Midmarket,Canada,VTT,medium,2844.0,250.0,15.0,42660.0,2559.6,40100.4,28440.0,11660.4,,6, June ,2014,11660.4,401004.0,80200.8,320803.2,200502.0,120301.2,0.029078014184397163,0.1453900709219858,0.2907801418439716,4.0,1.6666666666666667,0.1,1
Government,Mexico,VTT,medium,1498.0,250.0,7.0,10486.0,629.16,9856.84,7490.0,2366.84,,6, June ,2014,2366.84,98568.4,19713.68,78854.72,49284.2,29570.519999999997,0.024012158054711248,0.12006079027355623,0.24012158054711247,4.0,1.6666666666666667,0.1,1
Small Business,France,VTT,medium,1221.0,250.0,300.0,366300.0,21978.0,344322.0,305250.0,39072.0,,10, October ,2013,39072.0,3443220.0,688644.0,2754576.0,1721610.0,1032966.0,0.011347517730496455,0.05673758865248227,0.11347517730496454,4.0,1.6666666666666667,0.1,1
Government,Mexico,VTT,medium,1123.0,250.0,20.0,22460.0,1347.6,21112.4,11230.0,9882.4,,11, November ,2013,9882.4,211124.0,42224.8,168899.2,105562.0,63337.2,0.04680851063829787,0.23404255319148934,0.4680851063829787,4.0,1.6666666666666667,0.1,0
Small Business,Canada,VTT,medium,2436.0,250.0,300.0,730800.0,43848.0,686952.0,609000.0,77952.0,,12, December ,2013,77952.0,6869520.0,1373904.0,5495616.0,3434760.0,2060856.0,0.011347517730496455,0.05673758865248227,0.11347517730496454,4.0,1.6666666666666667,0.1,1
Enterprise,France,Amarilla,medium,1987.5,260.0,125.0,248437.5,14906.25,233531.25,238500.0,11106.1,,1, January ,2014,11106.1,2335312.5,467062.5,1868250.0,1167656.25,700593.75,0.004755723270440252,0.02377861635220126,0.04755723270440252,4.0,1.6666666666666667,0.1,1
Government,Mexico,Amarilla,medium,1679.0,260.0,350.0,587650.0,35259.0,552391.0,436540.0,115851.0,,9, September ,2014,115851.0,5523910.0,1104782.0,4419128.0,2761955.0,1657173.0,0.020972644376899698,0.10486322188449848,0.20972644376899696,4.0,1.6666666666666667,0.1,1
Government,United States of America,Amarilla,medium,727.0,260.0,350.0,254450.0,15267.0,239183.0,189020.0,50163.0,,10, October ,2013,50163.0,2391830.0,478366.0,1913464.0,1195915.0,717549.0,0.020972644376899698,0.10486322188449848,0.20972644376899696,4.0,1.6666666666666667,0.1,1
Government,France,Amarilla,medium,1403.0,260.0,7.0,9821.0,589.26,9231.74,7015.0,2216.74,,10, October ,2013,2216.74,92317.4,18463.48,73853.92,46158.7,27695.219999999998,0.024012158054711245,0.12006079027355622,0.24012158054711244,4.0,1.6666666666666667,0.1,1
Government,France,Amarilla,medium,2076.0,260.0,350.0,726600.0,43596.0,683004.0,539760.0,143244.0,,10, October ,2013,143244.0,6830040.0,1366008.0,5464032.0,3415020.0,2049012.0,0.020972644376899698,0.10486322188449848,0.20972644376899696,4.0,1.6666666666666667,0.1,1
Government,France,Montana,medium,1757.0,5.0,20.0,35140.0,2108.4,33031.6,17570.0,15461.6,,10, October ,2013,15461.6,330316.0,66063.2,264252.8,165158.0,99094.8,0.04680851063829787,0.23404255319148937,0.46808510638297873,4.0,1.6666666666666665,0.09999999999999999,0
Midmarket,United States of America,Paseo,medium,2198.0,10.0,15.0,32970.0,1978.2,30991.8,21980.0,9011.8,,8, August ,2014,9011.8,309918.0,61983.600000000006,247934.40000000002,154959.0,92975.4,0.02907801418439716,0.1453900709219858,0.2907801418439716,4.0,1.6666666666666667,0.09999999999999999,1
Midmarket,Germany,Paseo,medium,1743.0,10.0,15.0,26145.0,1568.7,24576.3,17430.0,7146.3,,8, August ,2014,7146.3,245763.0,49152.600000000006,196610.40000000002,122881.5,73728.9,0.029078014184397163,0.1453900709219858,0.29078014184397166,4.0,1.6666666666666667,0.09999999999999999,1
Midmarket,United States of America,Paseo,medium,1153.0,10.0,15.0,17295.0,1037.7,16257.3,11530.0,4727.3,,10, October ,2014,4727.3,162573.0,32514.600000000002,130058.40000000001,81286.5,48771.9,0.029078014184397163,0.1453900709219858,0.29078014184397166,4.0,1.6666666666666665,0.09999999999999999,1
Government,France,Paseo,medium,1757.0,10.0,20.0,35140.0,2108.4,33031.6,17570.0,15461.6,,10, October ,2013,15461.6,330316.0,66063.2,264252.8,165158.0,99094.8,0.04680851063829787,0.23404255319148937,0.46808510638297873,4.0,1.6666666666666665,0.09999999999999999,0
Government,Germany,Velo,medium,1001.0,120.0,20.0,20020.0,1201.2,18818.8,10010.0,8808.8,,8, August ,2014,8808.8,188188.0,37637.6,150550.4,94094.0,56456.4,0.04680851063829787,0.23404255319148934,0.4680851063829787,4.0,1.6666666666666665,0.09999999999999999,0
Government,Mexico,Velo,medium,1333.0,120.0,7.0,9331.0,559.86,8771.14,6665.0,2106.14,,11, November ,2014,2106.14,87711.4,17542.28,70169.12,43855.7,26313.42,0.024012158054711245,0.12006079027355623,0.24012158054711247,4.0,1.6666666666666667,0.1,1
Midmarket,United States of America,VTT,medium,1153.0,250.0,15.0,17295.0,1037.7,16257.3,11530.0,4727.3,,10, October ,2014,4727.3,162573.0,32514.600000000002,130058.40000000001,81286.5,48771.9,0.029078014184397163,0.1453900709219858,0.29078014184397166,4.0,1.6666666666666665,0.09999999999999999,1
Channel Partners,Mexico,Carretera,medium,727.0,3.0,12.0,8724.0,610.68,8113.32,2181.0,5932.32,,2, February ,2014,5932.32,81133.2,16226.64,64906.56,40566.6,24339.96,0.07311827956989247,0.3655913978494624,0.7311827956989247,4.0,1.6666666666666667,0.1,0
Channel Partners,Canada,Carretera,medium,1884.0,3.0,12.0,22608.0,1582.56,21025.44,5652.0,15373.44,,8, August ,2014,15373.44,210254.4,42050.880000000005,168203.52000000002,105127.2,63076.31999999999,0.07311827956989247,0.3655913978494623,0.7311827956989247,4.0,1.6666666666666667,0.09999999999999999,0
Government,Mexico,Carretera,medium,1834.0,3.0,20.0,36680.0,2567.6,34112.4,18340.0,15772.4,,9, September ,2013,15772.4,341124.0,68224.8,272899.2,170562.0,102337.2,0.046236559139784944,0.23118279569892472,0.46236559139784944,4.0,1.6666666666666667,0.1,0
Channel Partners,Mexico,Montana,medium,2340.0,5.0,12.0,28080.0,1965.6,26114.4,7020.0,19094.4,,1, January ,2014,19094.4,261144.0,52228.8,208915.2,130572.0,78343.2,0.07311827956989247,0.3655913978494624,0.7311827956989247,4.0,1.6666666666666667,0.1,0
Channel Partners,France,Montana,medium,2342.0,5.0,12.0,28104.0,1967.28,26136.72,7026.0,19110.72,,11, November ,2014,19110.72,261367.2,52273.44,209093.76,130683.6,78410.16,0.07311827956989247,0.3655913978494624,0.7311827956989247,4.0,1.6666666666666667,0.1,0
Government,France,Paseo,medium,1031.0,10.0,7.0,7217.0,505.19,6711.81,5155.0,1556.81,,9, September ,2013,1556.81,67118.1,13423.620000000003,53694.48000000001,33559.05,20135.43,0.023195084485407063,0.1159754224270353,0.23195084485407064,4.0,1.6666666666666667,0.09999999999999999,1
Midmarket,Canada,Velo,medium,1262.0,120.0,15.0,18930.0,1325.1,17604.9,12620.0,4984.9,,5, May ,2014,4984.9,176049.0,35209.8,140839.2,88024.5,52814.7,0.028315412186379927,0.14157706093189962,0.28315412186379924,4.0,1.6666666666666667,0.1,1
Government,Canada,Velo,medium,1135.0,120.0,7.0,7945.0,556.15,7388.85,5675.0,1713.85,,6, June ,2014,1713.85,73888.5,14777.7,59110.8,36944.25,22166.55,0.023195084485407066,0.11597542242703532,0.23195084485407064,4.0,1.6666666666666667,0.1,1
Government,United States of America,Velo,medium,547.0,120.0,7.0,3829.0,268.03,3560.97,2735.0,825.97,,11, November ,2014,825.97,35609.7,7121.94,28487.76,17804.85,10682.909999999998,0.02319508448540707,0.11597542242703535,0.2319508448540707,4.0,1.6666666666666667,0.1,1
Government,Canada,Velo,medium,1582.0,120.0,7.0,11074.0,775.18,10298.82,7910.0,2388.82,,12, December ,2014,2388.82,102988.2,20597.64,82390.56,51494.1,30896.46,0.02319508448540707,0.11597542242703535,0.2319508448540707,4.0,1.6666666666666667,0.1,1
Channel Partners,France,VTT,medium,1738.5,250.0,12.0,20862.0,1460.34,19401.66,5215.5,14186.16,,4, April ,2014,14186.16,194016.6,38803.32,155213.28,97008.3,58204.98,0.07311827956989247,0.3655913978494624,0.7311827956989247,4.0,1.6666666666666665,0.09999999999999999,0
Channel Partners,Germany,VTT,medium,2215.0,250.0,12.0,26580.0,1860.6,24719.4,6645.0,18074.4,,9, September ,2013,18074.4,247194.0,49438.8,197755.2,123597.0,74158.2,0.07311827956989247,0.3655913978494624,0.7311827956989247,4.0,1.6666666666666667,0.1,0
Government,Canada,VTT,medium,1582.0,250.0,7.0,11074.0,775.18,10298.82,7910.0,2388.82,,12, December ,2014,2388.82,102988.2,20597.64,82390.56,51494.1,30896.46,0.02319508448540707,0.11597542242703535,0.2319508448540707,4.0,1.6666666666666667,0.1,1
Government,Canada,Amarilla,medium,1135.0,260.0,7.0,7945.0,556.15,7388.85,5675.0,1713.85,,6, June ,2014,1713.85,73888.5,14777.7,59110.8,36944.25,22166.55,0.023195084485407066,0.11597542242703532,0.23195084485407064,4.0,1.6666666666666667,0.1,1
Government,United States of America,Carretera,medium,1761.0,3.0,350.0,616350.0,43144.5,573205.5,457860.0,115345.5,,3, March ,2014,115345.5,5732055.0,1146411.0,4585644.0,2866027.5,1719616.5,0.020122887864823347,0.10061443932411675,0.2012288786482335,4.0,1.6666666666666667,0.1,1
Small Business,France,Carretera,medium,448.0,3.0,300.0,134400.0,9408.0,124992.0,112000.0,12992.0,,6, June ,2014,12992.0,1249920.0,249984.0,999936.0,624960.0,374976.0,0.01039426523297491,0.05197132616487455,0.1039426523297491,4.0,1.6666666666666667,0.1,1
Small Business,France,Carretera,medium,2181.0,3.0,300.0,654300.0,45801.0,608499.0,545250.0,63249.0,,10, October ,2014,63249.0,6084990.0,1216998.0,4867992.0,3042495.0,1825497.0,0.01039426523297491,0.05197132616487455,0.1039426523297491,4.0,1.6666666666666667,0.1,1
Government,France,Montana,medium,1976.0,5.0,20.0,39520.0,2766.4,36753.6,19760.0,16993.6,,10, October ,2014,16993.6,367536.0,73507.2,294028.8,183768.0,110260.8,0.046236559139784944,0.23118279569892472,0.46236559139784944,4.0,1.6666666666666665,0.09999999999999999,0
Small Business,France,Montana,medium,2181.0,5.0,300.0,654300.0,45801.0,608499.0,545250.0,63249.0,,10, October ,2014,63249.0,6084990.0,1216998.0,4867992.0,3042495.0,1825497.0,0.01039426523297491,0.05197132616487455,0.1039426523297491,4.0,1.6666666666666667,0.1,1
Enterprise,Germany,Montana,medium,2500.0,5.0,125.0,312500.0,21875.0,290625.0,300000.0,11106.1,,11, November ,2013,11106.1,2906250.0,581250.0,2325000.0,1453125.0,871875.0,0.0038214537634408603,0.0191072688172043,0.0382145376344086,4.0,1.6666666666666667,0.1,1
Small Business,Canada,Paseo,medium,1702.0,10.0,300.0,510600.0,35742.0,474858.0,425500.0,49358.0,,5, May ,2014,49358.0,4748580.0,949716.0,3798864.0,2374290.0,1424574.0,0.01039426523297491,0.05197132616487455,0.1039426523297491,4.0,1.6666666666666667,0.1,1
Small Business,France,Paseo,medium,448.0,10.0,300.0,134400.0,9408.0,124992.0,112000.0,12992.0,,6, June ,2014,12992.0,1249920.0,249984.0,999936.0,624960.0,374976.0,0.01039426523297491,0.05197132616487455,0.1039426523297491,4.0,1.6666666666666667,0.1,1
Enterprise,Germany,Paseo,medium,3513.0,10.0,125.0,439125.0,30738.75,408386.25,421560.0,11106.1,,7, July ,2014,11106.1,4083862.5,816772.5,3267090.0,2041931.25,1225158.75,0.0027195087983496015,0.013597543991748008,0.027195087983496017,4.0,1.6666666666666667,0.1,1
Midmarket,France,Paseo,medium,2101.0,10.0,15.0,31515.0,2206.05,29308.95,21010.0,8298.95,,8, August ,2014,8298.95,293089.5,58617.9,234471.6,146544.75,87926.84999999999,0.02831541218637993,0.14157706093189965,0.2831541218637993,4.0,1.6666666666666667,0.1,1
Midmarket,United States of America,Paseo,medium,2931.0,10.0,15.0,43965.0,3077.55,40887.45,29310.0,11577.45,,9, September ,2013,11577.45,408874.5,81774.90000000001,327099.60000000003,204437.25,122662.34999999999,0.02831541218637993,0.14157706093189965,0.28315412186379935,4.0,1.6666666666666667,0.09999999999999999,1
Government,France,Paseo,medium,1535.0,10.0,20.0,30700.0,2149.0,28551.0,15350.0,13201.0,,9, September ,2014,13201.0,285510.0,57102.0,228408.0,142755.0,85653.0,0.046236559139784944,0.23118279569892472,0.46236559139784944,4.0,1.6666666666666667,0.1,0
Small Business,Germany,Paseo,medium,1123.0,10.0,300.0,336900.0,23583.0,313317.0,280750.0,32567.0,,9, September ,2013,32567.0,3133170.0,626634.0,2506536.0,1566585.0,939951.0,0.01039426523297491,0.05197132616487455,0.1039426523297491,4.0,1.6666666666666667,0.1,1
Small Business,Canada,Paseo,medium,1404.0,10.0,300.0,421200.0,29484.0,391716.0,351000.0,40716.0,,11, November ,2013,40716.0,3917160.0,783432.0,3133728.0,1958580.0,1175148.0,0.01039426523297491,0.05197132616487455,0.1039426523297491,4.0,1.6666666666666667,0.1,1
Channel Partners,Mexico,Paseo,medium,2763.0,10.0,12.0,33156.0,2320.92,30835.08,8289.0,22546.08,,11, November ,2013,22546.08,308350.80000000005,61670.16000000001,246680.64000000004,154175.40000000002,92505.24,0.07311827956989246,0.3655913978494623,0.7311827956989247,4.0,1.6666666666666667,0.09999999999999999,0
Government,Germany,Paseo,medium,2125.0,10.0,7.0,14875.0,1041.25,13833.75,10625.0,3208.75,,12, December ,2013,3208.75,138337.5,27667.5,110670.0,69168.75,41501.25,0.023195084485407066,0.11597542242703533,0.23195084485407066,4.0,1.6666666666666667,0.1,1
Small Business,France,Velo,medium,1659.0,120.0,300.0,497700.0,34839.0,462861.0,414750.0,48111.0,,7, July ,2014,48111.0,4628610.0,925722.0,3702888.0,2314305.0,1388583.0,0.01039426523297491,0.05197132616487455,0.1039426523297491,4.0,1.6666666666666667,0.1,1
Government,Mexico,Velo,medium,609.0,120.0,20.0,12180.0,852.6,11327.4,6090.0,5237.4,,8, August ,2014,5237.4,113274.0,22654.800000000003,90619.20000000001,56637.0,33982.2,0.046236559139784944,0.2311827956989247,0.46236559139784944,4.0,1.6666666666666667,0.09999999999999999,0
Enterprise,Germany,Velo,medium,2087.0,120.0,125.0,260875.0,18261.25,242613.75,250440.0,11106.1,,9, September ,2014,11106.1,2426137.5,485227.5,1940910.0,1213068.75,727841.25,0.00457768778562633,0.022888438928131652,0.045776877856263304,4.0,1.6666666666666667,0.1,1
Government,France,Velo,medium,1976.0,120.0,20.0,39520.0,2766.4,36753.6,19760.0,16993.6,,10, October ,2014,16993.6,367536.0,73507.2,294028.8,183768.0,110260.8,0.046236559139784944,0.23118279569892472,0.46236559139784944,4.0,1.6666666666666665,0.09999999999999999,0
Government,United States of America,Velo,medium,1421.0,120.0,20.0,28420.0,1989.4,26430.6,14210.0,12220.6,,12, December ,2013,12220.6,264306.0,52861.200000000004,211444.80000000002,132153.0,79291.8,0.04623655913978495,0.23118279569892472,0.4623655913978495,4.0,1.6666666666666665,0.09999999999999999,0
Small Business,United States of America,Velo,medium,1372.0,120.0,300.0,411600.0,28812.0,382788.0,343000.0,39788.0,,12, December ,2014,39788.0,3827880.0,765576.0,3062304.0,1913940.0,1148364.0,0.01039426523297491,0.05197132616487455,0.1039426523297491,4.0,1.6666666666666667,0.1,1
Government,Germany,Velo,medium,588.0,120.0,20.0,11760.0,823.2,10936.8,5880.0,5056.8,,12, December ,2013,5056.8,109368.0,21873.600000000002,87494.40000000001,54684.0,32810.4,0.04623655913978495,0.23118279569892472,0.4623655913978495,4.0,1.6666666666666665,0.09999999999999999,0
Channel Partners,Canada,VTT,medium,3244.5,250.0,12.0,38934.0,2725.38,36208.62,9733.5,26475.12,,1, January ,2014,26475.12,362086.2,72417.24,289668.96,181043.1,108625.86,0.07311827956989247,0.3655913978494623,0.7311827956989246,4.0,1.6666666666666667,0.1,0
